产品编码,产品名称,产品参数,产品类型,价格,平均得分,好评率,差评率,好评数,中评数,差评数,追评数
sku_id,name,parameters2,brand,price,average_score,good_rate,poor_rate,good_count,general_count,poor_count,after_count
1046454692,【预订】Two Weeks After,"[{""店铺： "":""中国进口图书旗舰店""},{""出版社：\n                    "":[""Publish America""]},""ISBN：9781424110254"",""商品编码：1046454692"",""页数：194""]",图书,290,5,1,0,0,0,0,0
11333729494,Two Weeks Notice,"[{""店铺： "":""澜瑞外文Lanree图书专营店""},{""出版社：\n                    "":[""ReadHowYouWant com Ltd""]},""ISBN：9781525232329"",""商品编码：11333729494"",""包装：平装"",""外文名称："",""出版时间：2016-10-07"",""页数：430""]",图书,422,5,1,0,0,0,0,0
1239315295,铸剑谷 忠于原著 火影忍者宇智波佐助 草锥剑/草雉剑 黑白两款 多种长度 未开刃 黑色黑条纹100厘米长款,"[{""店铺： "":""龙泉铸剑谷专营店""},{""出版社：\n                    "":[""2""]},""商品编码：1239315295"",""品牌：""]",图书,105,5,0.915,0.034,1100,60,40,7
1239315303,铸剑谷 忠于原著 火影忍者宇智波佐助 草锥剑/草雉剑 黑白两款 多种长度 未开刃 手工版白色黑条纹100厘米长款,"[{""店铺： "":""龙泉铸剑谷专营店""},{""出版社：\n                    "":[""2""]},""商品编码：1239315303"",""品牌：""]",图书,270,5,0.915,0.034,1100,60,40,7
1331008912,收藏品保养 金石篆刻工具 印章印泥 青花瓷 文房用品金石篆刻朱砂印泥,"[""商品名称：收藏品保养 金石篆刻工具 印章印泥 青花瓷 文房用品金石篆刻朱砂印泥"",""商品编号：1331008912"",""店铺： "",""商品毛重：150.00g"",""类型：文房四宝""]",电脑、办公,6,5,0.877,0.041,60,6,3,1
1462021138,硬笔现代书法钢笔字田字格练习本钢笔学习练习纸16开文具用品练字工具,"[""商品名称：硬笔现代书法钢笔字田字格练习本钢笔学习练习纸16开文具用品练字工具"",""商品编号：1462021138"",""店铺： "",""商品毛重：100.00g"",""类型：练字贴/练字板""]",电脑、办公,2,5,0.946,0.041,60,1,3,0
1552201983,西泠印社复制品 陈洪绶《礼佛图》国画 字画书法作品收藏,"[{""店铺： "":""西泠印社旗舰店""},{""商品编码：1552201983"":[]}]",图书,450,5,1,0,1,0,0,0
1606445062,钊盛ZS-100 A4大号档案盒 318*238*100mm塑料事务包资料盒文件盒,"[{""店铺： "":""卓辉行办公用品专营店""},{""商品编码：1606445062"":[]}]",图书,-1,5,1,0,3,0,0,0
1647153244,实木印章  免费刻章（红檀木/黑檀/榉木等等材质） 红檀貔貅印章,"[{""店铺： "":""菜鸟文化用品专营店""},{""商品编码：1647153244"":[]}]",图书,48.8,5,0.948,0.052,10,0,1,0
1647925499,泰亨特A4/A3白色卡纸120g160g230g白卡纸双面可激光喷墨打印名片纸打印纸复印纸 230g A4,"[{""店铺： "":""泰亨特办公耗材专卖店""},{""出版社：\n                    "":[""1""]},""商品编码：1647925499"",""品牌：""]",图书,28,5,0.987,0.013,100,0,2,0
1783507385,"装得快A4硬胶套 JX-804透明硬卡套卡片袋 证件套 塑胶套 文件套，A5 A6 A3 JX-805	A5 10个装","[{""店铺： "":""环球乐购办公用品专营店""},{""商品编码：1783507385"":[]}]",图书,18,5,1,0,10,0,0,0
1732404451,加厚吹塑板 手工绘画板 版画板 绘画纸板 8开 A3 塑料板 吹塑纸 吹塑板 手工纸 A3吹塑纸1MM10张,"[{""店铺： "":""环球华典办公用品专营店""},{""商品编码：1732404451"":[]}]",图书,20,5,0.968,0.018,200,4,5,1
10053732651,马可雷诺阿48色彩铅72色马克油性水溶彩色铅笔 铁盒装 3100-72色油性彩铅,"[{""店铺： "":""卓誉办公专营店""},{""出版社：\n                    "":[""马可""]},""商品编码：10053732651"",""品牌："",""包装：铁盒""]",图书,169,5,0.976,0.009,900,10,9,5
10138979622,【少彩科教】圆柱体体积表面积演示器 计算公式推导模型 小学数学立体几何教具 教学仪器,"[{""店铺： "":""少彩科教旗舰店""},{""出版社：\n                    "":[""22222222""]},""商品编码：10138979622"",""品牌：""]",图书,26,5,0.942,0.019,40,2,1,0
10148953248,中华牌6610大橡皮头HB铅笔 学生考试木质无铅铅笔 60块韩文橡皮+20支中华铅笔,"[{""店铺： "":""苏拉达文化用品专营店""},{""出版社：\n                    "":[""无""]},""商品编码：10148953248"",""品牌：""]",图书,38.8,5,0.979,0.008,20000,200,100,80
10314497924,初学者素描套装18/21件套装香槟手摇画架画板画纸铅笔素描入门套装写生外出方便 15件套装不可手摇,"[{""店铺： "":""下美办公用品专营店""},{""商品编码：10314497924"":[]}]",图书,-1,5,1,0,0,0,0,0
10274607310,莫奈/Monet 纯狼毫水粉笔 软毛 水彩油画笔 丙烯 6支单号套装,"[{""店铺： "":""莫奈旗舰店""},{""商品编码：10274607310"":[]}]",图书,109,5,1,0,2,0,0,0
10603753056,晨通 自粘书皮 一体化书皮 儿童书套小学生透明书套书皮书套 书本/本封包书纸 A4 36K 22K 16K 4套,"[{""店铺： "":""晨通文化用品旗舰店""},{""出版社：\n                    "":[""20160825092351""]},""商品编码：10603753056"",""品牌：""]",图书,29.9,5,1,0,0,0,0,0
11665712126,幼儿园蒙特梭利教具数学教具1-100数字连续板 儿童玩具 大号1-100数学学习盒,"[{""店铺： "":""下美办公用品专营店""},{""出版社：\n                    "":[""008""]},""商品编码：11665712126"",""品牌："",""包装：盒装""]",图书,-1,5,1,0,10,0,0,1
15131803455,六品堂 王羲之兰亭序 毛笔字帖入门水写布套装文房四宝书法练习,"[{""店铺： "":""尊宇办公用品专营店""},{""出版社：\n                    "":[""出版社""]},""商品编码：15131803455"",""品牌：""]",图书,-1,5,1,0,20,0,0,0
11184254711,红包包邮高档硬纸烫金利是封创意个性百元新年红包袋 36个（款式随机）,"[{""店铺： "":""苏拉达文化用品专营店""},{""出版社：\n                    "":[""000000""]},""商品编码：11184254711"",""品牌：""]",图书,19.9,5,0.969,0.015,7100,100,100,20
12003268249,A4红色文件夹 合同夹 签约夹 合同本 签约本 绒面 商务签约本 302发泡签约夹,"[{""店铺： "":""晨通文化用品旗舰店""},{""出版社：\n                    "":[""20170415114824""]},""商品编码：12003268249"",""品牌：""]",图书,36,5,0.995,0.002,700,3,2,1
18905468375,班歌 初高中物理实验器材箱套装豪华版电热力声光学器材教学仪器,"[{""店铺： "":""广而益办公用品专营店""},{""出版社：\n                    "":[""123456""]},""商品编码：18905468375""]",图书,1288,5,1,0,2,0,0,0
23412875736,pos纸 pos刷卡机银联打印纸 外卖小票纸 热敏纸 POS消费小票 收银小票纸 24卷/箱,"[{""店铺： "":""智络会员卡系统旗舰店""},{""出版社：\n                    "":[""智络""]},""商品编码：23412875736"",""品牌："",""包装：57*30纸箱""]",图书,40,5,0.996,0.004,200,0,1,0
20663472364,章紫光金属毛笔文房四宝兼毫大楷小楷毛笔套装 黑色笔杆-狼兼毫 L,"[{""店铺： "":""章紫光旗舰店""},{""出版社：\n                    "":[""内涵百货""]},""商品编码：20663472364"",""品牌：""]",图书,108,5,1,0,10,0,0,0
1583592,安睡宝（somerelle）被子 桑蚕丝纤维二合一子母春秋被双人-哥特 200*230cm,"[""商品名称：安睡宝蚕丝被"",""商品编号：1583592"",""商品毛重：3.86kg"",""商品产地：南通"",""适用人数：双人被"",""尺寸：200x230cm"",""适用季节：四季通用"",""重量：3.1-4斤"",""面料：全棉""]",家纺,1399,5,0.979,0.002,1100,20,3,4
1105919811,法恩莎（FAENZA） 法恩莎卫浴洁具喷射虹吸节水马桶坐便器座便器FB1655（预售） 300坑距,"[""商品名称：法恩莎（FAENZA） 法恩莎卫浴洁具喷射虹吸节水马桶坐便器座便器FB1655（预售） 300坑距"",""商品编号：1105919811"",""店铺： "",""商品毛重：50.0kg"",""货号：FB1655"",""马桶盖材质：PP板"",""排水方式：地排"",""冲水按键类型：上按两段式"",""坐便器类型：连体式"",""类别：普通马桶"",""冲水量：3L-6L"",""坐便器坑距：305mm"",""坐便器冲水方式：喷射虹吸式""]",家装建材,1810.67,5,0.978,0.013,3000,20,40,60
10020764328,泰山瓷业骨瓷餐具套装22头陶瓷器餐具套装骨瓷家用碗盘碟礼盒装 七彩22头,"[""商品名称：泰山瓷业骨瓷餐具套装22头陶瓷器餐具套装骨瓷家用碗盘碟礼盒装 七彩22头"",""商品编号：10020764328"",""店铺： "",""商品毛重：15.0kg"",""数量：21-30件"",""适用人数：4-6人"",""图案：植物花卉"",""分类：餐具套装"",""风格：韩式"",""工艺：釉上彩""]",厨具,-1,5,1,0,50,0,0,0
10040651,思考中医：对自然与生命的时间解读,"[{""出版社：\n                    "":""广西师范大学出版社""},{""ISBN：9787563339198"":[]},""版次：3"",""商品编码：10040651"",""包装：平装"",""开本：32开"",""出版时间：2010-01-01"",""用纸：胶版纸"",""页数：512"",""字数：370000"",""正文语种：中文简体""]",图书,19,5,0.989,0.002,12000,100,30,40
10060592,室内设计资料集,"[{""出版社：\n                    "":""中国建筑工业出版社""},{""ISBN：9787112013296"":[]},""版次：1"",""商品编码：10060592"",""包装：精装"",""开本：10开"",""出版时间：1991-06-01"",""用纸：胶版纸"",""页数：546""]",图书,61.2,5,0.962,0.014,7100,100,100,20
10064738,中医临床必读丛书·脾胃论,"[{""出版社：\n                    "":""人民卫生出版社""},{""ISBN：9787117067072"":[]},""版次：1"",""商品编码：10064738"",""包装：平装"",""丛书名：\n            "",""\n  "",""开本：32开"",""出版时间：2005-08-01"",""用纸：胶版纸"",""页数：99""]",图书,7.9,5,0.986,0.003,30000,300,90,30
10064750,中医临床必读丛书·伤寒论,"[{""出版社：\n                    "":""人民卫生出版社""},{""ISBN：9787117067249"":[]},""版次：1"",""商品编码：10064750"",""包装：平装"",""丛书名：\n            "",""\n  "",""开本：32开"",""出版时间：2005-08-01"",""用纸：胶版纸"",""页数：195""]",图书,11.4,5,0.986,0.003,30000,300,90,30
10062048,ANSYS工程结构数值分析,"[{""出版社：\n                    "":""人民交通出版社""},{""ISBN：9787114068102"":[]},""版次：1"",""商品编码：10062048"",""包装：平装"",""开本：16开"",""出版时间：2007-01-01"",""页数：554"",""正文语种：中文""]",图书,60.5,5,0.98,0.004,2000,30,10,5
11945450,教你轻松看图纸  建筑结构施工图,"[{""出版社：\n                    "":""中国电力出版社""},{""ISBN：9787512387034"":[]},""版次：1"",""商品编码：11945450"",""包装：平装"",""丛书名：\n            "",""\n  "",""开本：16开"",""出版时间：2016-05-01"",""用纸：胶版纸"",""页数：200"",""字数：277000"",""正文语种：中文""]",图书,34.8,5,0.983,0.006,500,7,4,1
11322382,上帝掷骰子吗？：量子物理史话（全新修订精装珍藏）　【荐书联盟推荐】,"[{""出版社：\n                    "":""北京联合出版公司""},{""ISBN：9787550217454"":[]},""版次：1"",""商品编码：11322382"",""包装：精装"",""外文名称："",""开本：16开"",""出版时间：2013-09-01"",""用纸：胶版纸"",""页数：381"",""字数：349000"",""正文语种：中文""]",图书,34.7,5,0.996,0.001,30000,100,50,100
12161805,“颠覆”传统装修：互联网家装的实践论（第二版）,"[{""出版社：\n                    "":""华中科技大学出版社""},{""ISBN：9787568029964"":[]},""版次：2"",""商品编码：12161805"",""包装：平装"",""开本：16开"",""出版时间：2017-08-01"",""用纸：胶版纸"",""页数：384"",""字数：404000"",""正文语种：中文""]",图书,46.8,5,1,0,200,0,0,1
12210257,圆运动的古中医学（续集）,"[{""出版社：\n                    "":""中国中医药出版社""},{""ISBN：9787802316461"":[]},""版次：1"",""商品编码：12210257"",""包装：平装"",""开本：16开"",""出版时间：2017-10-01"",""用纸：胶版纸""]",图书,30.8,5,0.99,0.003,7900,60,20,10
12298851,第一推动丛书 综合系列:复杂的引擎,"[{""出版社：\n                    "":""湖南科学技术出版社""},{""ISBN：9787535794611"":[]},""版次：1"",""商品编码：12298851"",""包装：平装"",""丛书名：\n            "",""\n  "",""外文名称："",""开本：32开"",""出版时间：2018-02-01"",""用纸：胶版纸"",""页数：402"",""正文语种：中文""]",图书,53.1,5,1,0,400,0,0,0
12162275,中国新能源汽车产业发展报告（2017）/新能源汽车蓝皮书,"[{""出版社：\n                    "":""社会科学文献出版社""},{""ISBN：9787520111348"":[]},""版次：1"",""商品编码：12162275"",""包装：平装"",""丛书名：\n            "",""\n  "",""开本：16开"",""出版时间：2017-08-01"",""用纸：胶版纸"",""正文语种：中文""]",图书,77.7,5,0.997,0,500,2,0,0
1228743862,替身S 小说 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""上海文艺出版社""]},""ISBN：9787532153756"",""版次：1"",""商品编码：1228743862"",""开本：32开"",""出版时间：2014-08-01"",""页数：280"",""字数：275000""]",图书,25.2,5,1,0,20,0,0,0
10497191919,S. 忒休斯之船 简体中文版 + 解忧杂货店 套装共2册,"[{""店铺： "":""文轩网少儿专营店""},{""出版社：\n                    "":[""中信出版集团股份有限公司等""]},""ISBN：9787508650951"",""商品编码：10497191919"",""出版时间：2016-06-01""]",图书,146,5,1,0,0,0,0,0
10836750,世界侦探推理名家名作选-斐洛 万斯探案故事,"[{""出版社：\n                    "":""中国少年儿童出版社""},{""ISBN：9787514803198"":[]},""版次：1"",""商品编码：10836750"",""包装：平装"",""丛书名：\n            "",""\n  "",""外文名称："",""开本：32开"",""出版时间：2011-07-01"",""用纸：胶版纸"",""页数：540"",""正文语种：中文""]",图书,28.6,5,1,0,30,0,0,0
26008278211,正版赠书签 替身S+替身套装 精装版 全套共2册 绫辻行人/著 another 99读书人,"[{""店铺： "":""世杰图书专营店""},{""出版社：\n                    "":[""上海文艺出版社""]},""ISBN：9787532149766"",""商品编码：26008278211"",""开本：32开"",""出版时间：2013-01-01""]",图书,56,5,1,0,10,0,0,0
1040853798,【预订】Botones Para el General,"[{""店铺： "":""中国进口图书旗舰店""},{""出版社：\n                    "":[""LERNER PUB GROUP""]},""ISBN：9780822562610"",""商品编码：1040853798""]",图书,286,5,1,0,0,0,0,0
